eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2019,119.3,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2020,104.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2021,95.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2022,86.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2023,74.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2000,168,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2001,165.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2002,164.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2003,163.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2004,161.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2005,162.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2006,163.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2007,162.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2008,158.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2009,150.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2010,144,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2011,138.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2012,135.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2013,131.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2014,128.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2015,123.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2016,120.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2017,146.3,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2018,149.1,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2019,152.1,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2020,135.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2021,116.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2022,112,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AT,Austria,2023,104.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2004,154.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2005,155.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2006,155.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2007,153.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2008,153.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2009,151.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2010,146.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2011,144.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2012,141.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2013,138.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2014,132.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2015,129.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2016,125.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2017,154.7,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2018,157.3,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2019,158,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2020,146,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2021,137.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2022,135.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PL,Poland,2023,132.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2000,169.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2002,154,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2003,149.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2004,147.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2005,144.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2006,145,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2007,144.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2008,138.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2009,133.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2010,127.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2011,122.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2012,117.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2013,112.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2014,108.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2015,105.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2016,104.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2017,126.9,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2018,128.6,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2019,132.6,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2020,118,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2021,107.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2022,103.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,PT,Portugal,2023,89.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2007,154.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2008,156,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2009,157,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2010,148.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2011,140.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2012,139,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2013,132.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2014,128.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2015,125,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2016,122,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2017,146.2,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2018,147.3,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2019,150.7,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2020,138.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2021,125.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2022,119.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RO,Romania,2023,116.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2004,152.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2005,157.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2006,155.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2007,156.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2008,155.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2009,152,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2010,144.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2011,139.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2012,133.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2013,125.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2014,121.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2015,119.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2016,119,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2017,145,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2018,146.5,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2019,150,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2020,138.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2021,133.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2022,129.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SI,Slovenia,2023,123.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2005,157.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2006,152,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2007,152.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2008,150.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2009,146.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2010,149,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2011,144.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2012,141,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2013,135.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2014,131.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2015,127.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2016,124.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2017,152.8,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2018,154.7,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2019,158,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2020,144.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2021,138,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2022,136.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SK,Slovakia,2023,134.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2000,181.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2001,178.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2002,177.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2003,178.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2004,179.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2005,179.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2006,179.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2007,177.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2008,162.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2009,157,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2010,149,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2011,144,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2012,139.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2013,131.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2014,127.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2015,123,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2016,120,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2017,143.3,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2018,141.4,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2019,139.7,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2020,120,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2021,98.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2022,85.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FI,Finland,2023,60.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2000,200,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2001,200.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2002,198.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2003,198.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2004,197.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2005,193.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2006,188.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2007,181.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2008,173.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2009,164.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2010,151.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2011,141.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2012,135.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2013,133.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2014,131,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2015,126.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2016,123.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2017,148.2,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2018,148.1,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2019,145.1,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2020,111.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2021,88.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2022,66.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,SE,Sweden,2023,61,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2018,141.6,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2019,138.5,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2020,96.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2021,80.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2022,76.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IS,Iceland,2023,61.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LI,Liechtenstein,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2002,,
